sku_id,description,first_sale_date,last_sale_date,average_selling_price,total_units_sold,total_revenue,history_weeks,is_recent,is_long_enough,in_core_scope
90092,BLUE CRYSTAL BOOT PHONE CHARM,2009-12-01,2011-01-12,0.9175,102.0,87.50999999999999,58.142857142857146,False,True,False
90093,CLEAR CRYSTAL STAR PHONE CHARM,2009-12-01,2011-12-06,1.0844,209.0,165.34,105.0,True,True,True
90094,NECKLACE+BRACELET SET FRUIT SALAD,2010-06-27,2011-12-05,2.5356410256410253,74.0,187.62,75.14285714285714,True,True,True
90095,NECKLACE+BRACELET SET PINK BLOSSOM,2010-03-08,2010-06-27,3.3866666666666667,8.0,22.909999999999997,15.857142857142858,False,False,False
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,2010-01-05,2011-11-13,2.4723529411764704,104.0,243.61,96.71428571428571,True,True,True
90098,NECKLACE+BRACELET PINK BUTTERFLY,2009-12-18,2011-11-25,2.3189090909090906,137.0,301.28,101.0,True,True,True
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,2009-12-07,2011-12-06,3.2527999999999997,42.0,129.69,104.14285714285714,True,True,True
90100,NECKLACE+BRACELET SET PINK DAISY,2009-12-07,2011-02-24,2.55,30.0,76.5,63.42857142857143,False,True,False
90101,WHITE FRANGIPANI NECKLACE,2009-12-09,2011-12-08,2.5248275862068965,52.0,131.16,104.14285714285714,True,True,True
90102,WHITE FRANGIPANI HAIR CLIP,2010-01-25,2011-06-07,0.845,19.0,16.11,71.14285714285714,False,True,False
90103,PURPLE FRANGIPANI NECKLACE,2009-12-22,2011-12-05,2.521333333333333,44.0,110.85,101.85714285714286,True,True,True
90104,PURPLE FRANGIPANI HAIRCLIP,2010-06-21,2011-04-18,0.8342,129.0,108.11,43.0,False,False,False
90108,BLUE BLOSSOM HAIR CLIP,2010-01-15,2011-12-01,1.591904761904762,109.0,125.83,97.85714285714286,True,True,True
90111,BLUE HIBISCUS  HAIR CLIP,2009-12-07,2010-03-08,1.05,7.0,7.35,13.0,False,False,False
90112,PINK DOLLY HAIR CLIPS,2009-12-07,2010-12-23,1.108095238095238,84.0,91.25,54.42857142857143,False,True,False
90114,SUMMER DAISIES BAG CHARM,2010-02-02,2011-12-08,2.48972972972973,205.0,514.18,96.28571428571429,True,True,True
90115,SUMMER BUTTERFLIES BAG CHARM,2009-12-06,2011-06-02,2.632166666666666,108.0,278.96,77.57142857142857,False,True,False
90116,FRUIT SALAD BAG CHARM,2010-02-02,2011-12-08,2.3252380952380953,106.0,225.52,96.28571428571429,True,True,True
90118,PINK DAISY BAG CHARM,2010-06-16,2011-12-05,2.576206896551724,42.0,107.39,76.71428571428571,True,True,True
90119,METALIC LEAVES BAG CHARMS,2010-06-23,2011-12-08,2.5385714285714283,97.0,243.07,76.14285714285714,True,True,True
90120A,PINK MURANO TWIST BRACELET,2009-12-07,2011-01-25,4.258536585365854,93.0,395.68,59.142857142857146,False,True,False
90120B,BLUE MURANO TWIST BRACELET,2009-12-09,2011-12-09,4.192619047619048,107.0,451.44,104.28571428571429,True,True,True
90120C,GREEN MURANO TWIST BRACELET,2009-12-01,2011-12-09,4.241379310344827,109.0,462.32,105.42857142857143,True,True,True
90120D,WHITE MURANO TWIST BRACELET,2009-12-07,2011-02-09,4.20025,134.0,554.13,61.285714285714285,False,True,False
90121B,VINTAGE ROSE BEAD BRACELET BLUE,2009-12-01,2010-01-28,4.25,19.0,80.75,8.285714285714286,False,False,False
90122A,PINK CRYSTAL+GLASS BRACELET,2010-01-11,2011-11-15,5.000967741935484,55.0,273.89,96.14285714285714,True,True,True
90122B,JADE CRYSTAL+GLASS BRACELET,2009-12-06,2011-09-02,4.999615384615385,46.0,228.99,90.71428571428571,False,True,False
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,2009-12-14,2011-12-02,5.009,54.0,269.1,102.57142857142857,True,True,True
90123A,PINK HEART OF GLASS BRACELET,2009-12-13,2011-10-10,5.943157894736842,36.0,214.07,95.14285714285714,False,True,False
90123B,TURQUOISE HEART OF GLASS BRACELET,2010-01-11,2011-08-01,5.94923076923077,26.0,154.69,81.0,False,True,False
90123C,GREEN HEART OF GLASS BRACELET,2009-12-23,2011-08-01,5.958333333333333,27.0,160.75,83.71428571428571,False,True,False
90123D,WHITE HEART OF GLASS BRACELET,2009-12-04,2011-11-28,5.938571428571429,29.0,172.39,103.42857142857143,True,True,True
90124A,PINK MURANO TWIST NECKLACE,2009-12-02,2011-10-30,9.989,30.0,299.28,99.57142857142857,True,True,True
90124B,BLUE MURANO TWIST NECKLACE,2009-12-08,2011-11-11,10.054333333333334,39.0,391.18,100.42857142857143,True,True,True
90124C,GREEN MURANO TWIST NECKLACE,2009-12-16,2011-11-03,10.031875,22.0,220.21,98.14285714285714,True,True,True
90125A,PINK BERTIE GLASS BEAD BAG CHARM,2009-12-01,2011-07-13,2.0233333333333334,149.0,183.97,84.14285714285714,False,True,False
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,2009-12-08,2011-12-02,2.2058823529411766,44.0,79.57,103.42857142857143,True,True,True
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,2009-12-01,2011-05-26,1.6649999999999998,92.0,101.35,77.28571428571429,False,True,False
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,2009-12-01,2011-07-13,2.7491666666666665,136.0,223.74,84.14285714285714,False,True,False
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,2009-12-02,2011-05-26,2.5035294117647062,18.0,44.19,77.14285714285714,False,True,False
90126A,PINK BERTIE MOBILE PHONE CHARM,2009-12-06,2010-12-13,2.2466666666666666,20.0,37.14,53.142857142857146,False,True,False
90126B,BLUE BERTIE MOBILE PHONE CHARM,2009-12-18,2010-03-26,2.8266666666666667,3.0,8.48,14.0,False,False,False
90126C,AMBER BERTIE MOBILE PHONE CHARM,2009-12-18,2011-07-15,2.692,21.0,42.1,82.0,False,True,False
90127A,PINK BEADS+HAND PHONE CHARM,2010-11-21,2011-07-15,1.855,14.0,19.92,33.714285714285715,False,False,False
90127B,BLUE BEADS+HAND PHONE CHARM,2010-02-19,2010-09-09,1.25,2.0,2.5,28.857142857142858,False,False,False
90128A,PINK LEAVES AND BEADS PHONE CHARM,2010-01-24,2011-07-26,1.749,31.0,46.21,78.28571428571429,False,True,False
90128B,BLUE LEAVES AND BEADS PHONE CHARM,2010-01-24,2010-12-09,1.46,18.0,23.76,45.57142857142857,False,False,False
90128C,GREEN LEAVES AND BEADS PHONE CHARM,2009-12-18,2011-09-28,1.8816666666666664,17.0,25.04,92.71428571428571,False,True,False
90128D,PURPLE LEAVES AND BEADS PHONE CHAR,2010-02-24,2011-02-15,1.9628571428571424,13.0,21.24,50.857142857142854,False,False,False
90129A,PINK GLASS TASSLE BAG CHARM,2009-12-14,2011-10-03,1.9371621621621624,151.0,295.38,94.0,False,True,False
90129B,TURQUOISE GLASS TASSLE BAG CHARM,2009-12-02,2011-12-07,2.0748387096774197,146.0,329.95,105.0,True,True,True
90129C,GREEN GLASS TASSLE BAG CHARM,2009-12-02,2011-12-07,2.1127450980392157,107.0,243.38,105.0,True,True,True
90129D,AMBER GLASS TASSLE BAG CHARM,2009-12-16,2011-10-19,2.151764705882353,67.0,161.57000000000002,96.0,True,True,True
90129E,PURPLE GLASS TASSLE BAG CHARM,2009-12-16,2011-11-24,1.9168333333333336,129.0,263.14,101.14285714285714,True,True,True
90129F,RED GLASS TASSLE BAG CHARM,2009-12-16,2011-12-07,2.1609756097560973,81.0,183.26,103.0,True,True,True
90130A,WHITE STONE/CRYSTAL EARRINGS,2009-12-18,2011-11-25,2.944375,28.0,82.51,101.0,True,True,True
90130B,TURQ STONE/CRYSTAL EARRINGS,2009-12-04,2011-12-09,2.9373469387755105,64.0,188.09,105.0,True,True,True
90130C,GREEN STONE/CRYSTAL EARRINGS,2009-12-04,2011-12-09,2.9441666666666664,25.0,73.62,105.0,True,True,True
90130D,RED STONE/CRYSTAL EARRINGS,2010-01-11,2011-11-28,2.945,13.0,38.31,98.0,True,True,True
90131,PINK/AMETHYST/GOLD NECKLACE,2009-12-01,2011-06-01,6.974000000000001,10.0,69.62,78.14285714285714,False,True,False
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,2009-12-16,2011-08-30,5.090000000000001,7.0,35.63,88.85714285714286,False,True,False
90133,TEAL/FUSCHIA COL BEAD NECKLACE,2009-12-02,2011-12-02,5.055833333333333,47.0,236.46,104.28571428571429,True,True,True
90134,OLD ROSE COMBO BEAD NECKLACE,2009-12-01,2011-12-09,2.9409375,126.0,370.92,105.42857142857143,True,True,True
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,2010-11-23,2011-04-26,5.006666666666667,9.0,44.75,22.0,False,False,False
90135A,ORANGE/FUSCHIA STONES NECKLACE,2010-03-08,2011-04-19,4.9925,11.0,54.620000000000005,58.142857142857146,False,True,False
90136,PALE PINK/AMETHYST STONE NECKLACE,2010-11-23,2011-04-26,10.173333333333332,4.0,40.47,22.0,False,False,False
90137,PINK COMBO MINI CRYSTALS NECKLACE,2009-12-10,2011-07-20,5.204666666666667,26.0,132.52,83.85714285714286,False,True,False
90138,WHITE/PINK MINI CRYSTALS NECKLACE,2009-12-10,2011-12-09,5.319411764705883,24.0,125.64,104.14285714285714,True,True,True
90139,FLOWER BROOCH 4 ASSORTED COLOURS,2009-12-02,2010-03-21,5.152222222222223,23.0,118.24,15.571428571428571,False,False,False
90140,PINK SWEETIE NECKLACE,2009-12-13,2011-08-30,7.557142857142857,9.0,67.9,89.28571428571429,False,True,False
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,2009-12-06,2011-11-30,5.300000000000001,20.0,104.95,103.42857142857143,True,True,True
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,2009-12-16,2011-12-09,5.015555555555555,13.0,64.94,103.28571428571429,True,True,True
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,2009-12-06,2011-11-22,5.295384615384616,16.0,83.69,102.28571428571429,True,True,True
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,2010-01-19,2011-07-18,5.286,7.0,36.33,77.85714285714286,False,True,False
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,2009-12-06,2011-10-12,5.062,10.0,50.06,96.42857142857143,False,True,False
90142A,GREEN PENDANT SHELL NECKLACE,2010-06-25,2010-12-17,5.09,5.0,25.45,25.0,False,False,False
90142B,IVORY PENDANT SHELL NECKLACE,2010-11-22,2010-11-22,5.09,1.0,5.09,0.0,False,False,False
90142C,ROSE PINK PENDANT SHELL NECKLACE,2010-11-08,2010-11-08,5.09,1.0,5.09,0.0,False,False,False
90142D,MOP PENDANT SHELL NECKLACE,2010-11-24,2011-10-23,4.978,11.0,54.59,47.57142857142857,True,False,False
90143,SILVER BRACELET W PASTEL FLOWER,2009-12-14,2011-12-01,7.63390243902439,79.0,599.13,102.42857142857143,True,True,True
90144,SILVER DROP EARRINGS WITH FLOWER,2009-12-07,2011-11-28,3.7712121212121215,53.0,199.45,103.0,True,True,True
90145,SILVER HOOP EARRINGS WITH FLOWER,2009-12-01,2011-12-09,6.132666666666667,75.0,455.86,105.42857142857143,True,True,True
90146,FINE SILVER NECKLACE W PASTEL FLOWE,2009-12-13,2011-12-08,7.4495,41.0,276.49,103.57142857142857,True,True,True
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,2009-12-02,2011-11-27,10.15508474576271,93.0,937.45,103.57142857142857,True,True,True
90148,LONG SILVER NECKLACE PASTEL FLOWER,2009-12-02,2011-09-25,12.735,27.0,343.98,94.57142857142857,False,True,False
90149,SILVER FLOWR PINK SHELL NECKLACE,2010-01-31,2011-12-02,7.371111111111111,62.0,410.2600000000001,95.71428571428571,True,True,True
90150,BLUE SHELL+SILVER NECKLACE,2009-12-06,2010-09-24,7.5,13.0,97.5,41.714285714285715,False,False,False
90151,SILVER/NATURAL SHELL NECKLACE,2009-12-08,2011-11-27,8.518888888888888,16.0,136.17000000000002,102.71428571428571,True,True,True
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,2009-12-08,2011-11-30,5.762857142857143,7.0,40.34,103.14285714285714,True,True,True
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,2009-12-06,2010-12-13,5.862,6.0,35.26,53.142857142857146,False,True,False
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,2010-04-01,2011-02-14,5.95,7.0,41.650000000000006,45.57142857142857,False,False,False
90154,LAZER CUT NECKLACE W PASTEL BEADS,2010-06-07,2011-11-18,8.707142857142857,59.0,439.65,75.57142857142857,True,True,True
90155,RESIN NECKLACE W PASTEL BEADS,2009-12-02,2011-12-09,7.555238095238095,30.0,226.16,105.28571428571429,True,True,True
90156,RESIN BRACELET W PASTEL BEADS,2010-01-11,2011-09-04,5.922857142857143,25.0,137.37,85.85714285714286,False,True,False
90157,RIVIERA NECKLACE,2010-01-20,2011-11-28,4.982916666666667,53.0,263.28000000000003,96.71428571428571,True,True,True
90158,ST TROPEZ NECKLACE,2009-12-01,2011-12-08,5.028888888888889,77.0,386.32,105.28571428571429,True,True,True
90159,COTE D'AZURE NECKLACE,2009-12-06,2011-11-09,4.974,38.0,188.58,100.42857142857143,True,True,True
90160A,PURPLE BOUDICCA LARGE BRACELET,2010-01-13,2011-12-06,6.98,52.0,362.51,98.85714285714286,True,True,True
90160B,RED BOUDICCA LARGE BRACELET,2009-12-02,2011-11-09,6.8420689655172415,71.0,490.92,101.0,True,True,True
90160C,TURQ+RED BOUDICCA LARGE BRACELET,2009-12-22,2011-12-08,7.005333333333334,97.0,677.0,102.28571428571429,True,True,True
90160D,PINK BOUDICCA LARGE BRACELET,2009-12-06,2011-11-17,6.9764,76.0,529.22,101.57142857142857,True,True,True
90161A,ANT COPPER RED BOUDICCA BRACELET,2009-12-06,2011-12-08,5.023953488372093,70.0,349.96000000000004,104.57142857142857,True,True,True
90161B,ANT COPPER TURQ BOUDICCA BRACELET,2009-12-02,2011-12-08,5.021578947368421,147.0,734.1600000000001,105.14285714285714,True,True,True
90161C,ANT COPPER LIME BOUDICCA BRACELET,2009-12-02,2011-12-08,5.0213,169.0,843.9100000000001,105.14285714285714,True,True,True
90161D,ANT COPPER PINK BOUDICCA BRACELET,2009-12-06,2011-12-09,4.992000000000001,138.0,687.52,104.71428571428571,True,True,True
90162A,ANT SILVER TURQUOISE BOUDICCA RING,2010-01-24,2011-11-07,2.95,30.0,88.5,93.14285714285714,True,True,True
90162B,ANT SILVER LIME GREEN BOUDICCA RING,2010-03-01,2011-11-09,2.95,55.0,162.25000000000003,88.28571428571429,True,True,True
90162C,ANT SILVER FUSCHIA BOUDICCA RING,2010-03-01,2011-10-30,2.95,42.0,123.90000000000002,86.85714285714286,True,True,True
90162D,ANT SILVER PURPLE BOUDICCA RING,2010-01-24,2011-10-30,2.95,29.0,85.55000000000001,92.0,True,True,True
90163A,PINK ROSEBUD & PEARL NECKLACE,2009-12-04,2011-12-09,7.605416666666667,37.0,280.71,105.0,True,True,True
90163B,WHITE ROSEBUD & PEARL NECKLACE,2009-12-09,2011-12-05,7.5744444444444445,13.0,98.45,103.71428571428571,True,True,True
90164A,PINK ROSEBUD PEARL BRACELET,2009-12-04,2011-12-02,6.93,40.0,230.39,104.0,True,True,True
90164B,WHITE  ROSEBUD PEARL BRACELET,2009-12-02,2011-12-05,6.648571428571429,67.0,362.94,104.71428571428571,True,True,True
90165A,PINK ROSEBUD PEARL EARRINGS,2009-12-07,2011-11-16,2.524074074074074,42.0,106.49,101.28571428571429,True,True,True
90165B,WHITE ROSEBUD  PEARL EARRINGS,2009-12-04,2011-12-09,2.5237142857142856,52.0,131.65,105.0,True,True,True
90166,PINK & WHITE ROSEBUD RING,2009-12-08,2011-12-08,4.216451612903226,40.0,168.94,104.28571428571429,True,True,True
90167,BEADED LOVE HEART JEWELLERY SET,2009-12-01,2010-12-05,1.088198198198198,2197.0,1801.1699999999998,52.714285714285715,False,True,False
90168,2 DAISIES HAIR COMB,2009-12-01,2011-12-09,2.9425000000000003,42.0,123.76,105.42857142857143,True,True,True
90169,DAISY HAIR COMB,2009-12-09,2011-12-09,2.527391304347826,39.0,98.87,104.28571428571429,True,True,True
90170,DAISY HAIR BAND,2009-12-07,2011-12-09,1.6715068493150684,150.0,249.58,104.57142857142857,True,True,True
90171,DAISY RING,2009-12-01,2010-03-12,1.2725925925925925,47.0,59.650000000000006,14.428571428571429,False,False,False
90173,PAIR BUTTERFLY HAIR CLIPS,2009-12-09,2011-10-12,3.7961538461538464,81.0,306.64,96.0,False,True,False
90174,BUTTERFLY HAIR BAND,2009-12-04,2011-12-09,2.5178125,50.0,126.12,105.0,True,True,True
90175A,WHITE GLASS CHUNKY CHARM BRACELET,2009-12-01,2011-12-09,9.030806451612902,107.0,964.45,105.42857142857143,True,True,True
90175B,PINK GLASS CHUNKY CHARM BRACELET,2009-12-09,2011-11-09,8.966666666666667,36.0,322.84999999999997,100.0,True,True,True
90175C,BLUE GLASS CHUNKY CHARM BRACELET,2009-12-01,2011-11-17,9.04,37.0,332.95,102.28571428571429,True,True,True
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,2009-12-02,2011-12-09,9.128780487804878,58.0,527.8199999999999,105.28571428571429,True,True,True
90176A,CLASSIC DIAMANTE NECKLACE JET,2009-12-03,2011-11-03,7.581428571428572,10.0,75.88,100.0,True,True,True
90176B,DIAMANTE NECKLACE BLACK,2010-11-05,2011-11-16,7.53,5.0,37.620000000000005,53.714285714285715,True,True,True
90176C,DIAMANTE NECKLACE,2009-12-14,2011-08-22,7.833333333333333,10.0,77.0,88.0,False,True,False
90176D,DIAMANTE NECKLACE PURPLE,2009-12-15,2011-11-03,7.544285714285715,11.0,82.81,98.28571428571429,True,True,True
90176E,DIAMANTE NECKLACE GREEN,2011-08-22,2011-12-02,7.493333333333333,4.0,29.98,14.571428571428571,True,False,False
90177A,CLASSIC DIAMANTE EARRINGS JET,2009-12-10,2011-12-09,2.924285714285714,19.0,55.690000000000005,104.14285714285714,True,True,True
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,2009-12-10,2011-12-08,2.951578947368421,31.0,91.38,104.0,True,True,True
90177C,DROP DIAMANTE EARRINGS CRYSTAL,2009-12-10,2011-12-09,2.9458333333333333,37.0,109.03,104.14285714285714,True,True,True
90177D,DROP DIAMANTE EARRINGS PURPLE,2009-12-10,2011-12-02,2.9524,46.0,135.76000000000002,103.14285714285714,True,True,True
90177E,DROP DIAMANTE EARRINGS GREEN,2009-12-10,2011-11-21,2.9545454545454546,28.0,82.71000000000001,101.57142857142857,True,True,True
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,2009-12-01,2011-10-20,11.938571428571429,27.0,322.40999999999997,98.28571428571429,True,True,True
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,2009-12-14,2010-12-17,11.969090909090909,16.0,191.40999999999997,52.57142857142857,False,True,False
90179A,AMBER FINE BEAD NECKLACE W TASSEL,2010-01-26,2011-12-08,5.905555555555556,12.0,71.0,97.28571428571429,True,True,True
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,2009-12-02,2011-12-05,5.934444444444445,11.0,65.31,104.71428571428571,True,True,True
90179C,BLACK FINE BEAD NECKLACE W TASSEL,2010-06-15,2011-12-01,5.933125,19.0,112.78,76.28571428571429,True,True,True
90180A,BLACK+WHITE NECKLACE W TASSEL,2009-12-02,2011-11-29,9.73,44.0,396.64,103.85714285714286,True,True,True
90180B,PURPLE AMETHYST NECKLACE W TASSEL,2009-12-03,2011-12-06,10.005714285714284,18.0,179.88,104.71428571428571,True,True,True
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,2010-01-26,2011-11-30,9.188571428571429,14.0,128.64,96.14285714285714,True,True,True
90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,2009-12-02,2011-12-09,9.255,25.0,231.27,105.28571428571429,True,True,True
90181C,BLACK GLASS/SHELL/PEARL NECKLACE,2009-12-02,2011-04-18,9.386,5.0,46.93,71.71428571428571,False,True,False
90182A,AMBER 3 BEAD DROP EARRINGS,2010-11-29,2011-12-06,2.9066666666666667,9.0,26.16,53.142857142857146,True,True,True
90182B,AMETHYST 3 BEAD DROP EARRINGS,2009-12-16,2011-12-08,2.921666666666667,6.0,17.53,103.14285714285714,True,True,True
90182C,BLACK 3 BEAD DROP EARRINGS,2009-12-13,2011-12-09,2.926153846153846,19.0,55.74,103.71428571428571,True,True,True
90183A,AMBER DROP EARRINGS W LONG BEADS,2010-01-19,2011-12-09,2.9306451612903226,53.0,155.65,98.42857142857143,True,True,True
90183B,AMETHYST DROP EARRINGS W LONG BEADS,2009-12-22,2011-12-05,2.9304166666666664,28.0,81.92999999999999,101.85714285714286,True,True,True
90183C,BLACK DROP EARRINGS W LONG BEADS,2009-12-02,2011-12-09,2.9323076923076923,13.0,38.12,105.28571428571429,True,True,True
90183c,BLACK DROP EARRINGS W LONG BEADS,2011-10-31,2011-10-31,2.9,1.0,2.9,0.0,True,False,False
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,2009-12-06,2011-11-10,9.1468,42.0,380.82,100.57142857142857,True,True,True
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,2009-12-01,2011-12-05,9.110212765957447,69.0,625.48,104.85714285714286,True,True,True
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,2009-12-06,2011-12-09,9.10285714285714,72.0,651.89,104.71428571428571,True,True,True
90184c,BLACK CHUNKY BEAD BRACELET W STRAP,2011-10-31,2011-10-31,9.15,1.0,9.15,0.0,True,False,False
90185A,AMBER DIAMANTE EXPANDABLE RING,2009-12-08,2011-11-16,4.233076923076923,55.0,233.29,101.14285714285714,True,True,True
90185B,AMETHYST DIAMANTE EXPANDABLE RING,2009-12-01,2011-12-09,4.2385294117647065,67.0,284.43,105.42857142857143,True,True,True
90185C,BLACK DIAMANTE EXPANDABLE RING,2009-12-01,2011-10-31,4.24875,64.0,271.96,99.85714285714286,True,True,True
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,2009-12-03,2011-06-02,4.252571428571429,69.0,293.33,78.0,False,True,False
90186A,AMETHYST HOOP EARRING FLORAL LEAF,2009-12-03,2011-11-29,2.952058823529412,69.0,203.73,103.71428571428571,True,True,True
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,2009-12-10,2011-11-29,2.95,57.0,168.26000000000002,102.71428571428571,True,True,True
90187A,BLUE DROP EARRINGS W BEAD CLUSTER,2009-12-07,2011-02-28,3.3842857142857143,8.0,27.04,64.0,False,True,False
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,2009-12-03,2011-12-08,3.366,21.0,70.6,105.0,True,True,True
90188,DROP EARRINGS W FLOWER & LEAF,2009-12-01,2011-12-09,2.5475,23.0,58.5,105.42857142857143,True,True,True
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,2010-01-18,2011-11-18,7.5175,11.0,82.64,95.57142857142857,True,True,True
90189B,GOLD 2 STRAND NECKLACE-LEAF CHARMS,2010-02-16,2010-04-29,7.5,3.0,22.5,10.285714285714286,False,False,False
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,2009-12-02,2011-11-24,2.944516129032258,44.0,129.59,103.14285714285714,True,True,True
90190B,GOLD/AMBER DROP EARRINGS W LEAF,2009-12-03,2011-11-22,2.938,45.0,132.58,102.71428571428571,True,True,True
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,2009-12-08,2011-11-29,2.9380555555555556,55.0,161.82,103.0,True,True,True
90191,SILVER LARIAT 40CM,2009-12-17,2011-12-09,11.324761904761903,40.0,342.6,103.14285714285714,True,True,True
90192,JADE DROP EARRINGS W FILIGREE,2009-12-01,2011-12-09,5.0220754716981135,94.0,469.18,105.42857142857143,True,True,True
90194,SILVER LARIAT BLACK STONE EARRINGS,2009-12-10,2011-10-19,4.242380952380953,32.0,135.84,96.85714285714286,True,True,True
90195A,PURPLE GEMSTONE BRACELET,2009-12-02,2011-12-06,8.693181818181818,70.0,585.1999999999999,104.85714285714286,True,True,True
90195B,BLACK GEMSTONE BRACELET,2009-12-01,2011-11-09,8.768846153846154,52.0,460.69,101.14285714285714,True,True,True
90196A,PURPLE GEMSTONE NECKLACE 45CM,2009-12-06,2011-11-29,12.75,19.0,242.25,103.28571428571429,True,True,True
90196B,BLACK GEMSTONE NECKLACE 45CM,2009-12-06,2011-11-09,12.730714285714283,19.0,241.98,100.42857142857143,True,True,True
90197B,BLACK GLASS BRACELET W HEART CHARMS,2009-12-02,2011-12-06,5.046666666666667,64.0,322.52000000000004,104.85714285714286,True,True,True
